Region,SecurityGroupId,SecurityGroupName,Protocol,PortRange,CIDR,IP_Version,Resource_Type,ResourceId,Resource_Name
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,-1,All,192.168.108.0/24,IPv4,NetworkInterface,eni-0f049659a8f3de9f4,
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,-1,All,64.90.124.0/24,IPv4,EC2,i-0e9e81f8a922f965d,Linko-AWSDC
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,-1,All,64.90.124.0/24,IPv4,EC2,i-0a3f5655cad1e54af,Linko-AWSDevops
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,-1,All,64.90.124.0/24,IPv4,EC2,i-0d56aa1195fb5578d,Linko-AWSDC2
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,-1,All,64.90.124.0/24,IPv4,EC2,i-05582a6af7356a858,Linko-AWSZabbix
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,-1,All,64.90.124.0/24,IPv4,EC2,i-0412d18c58cc74d3d,Linko-AWSCSTools-SPLA-Server-Windows2022
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,-1,All,64.90.124.0/24,IPv4,NetworkInterface,eni-0374cd5753f89fc94,
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,-1,All,64.90.124.0/24,IPv4,NetworkInterface,eni-01c95d35481e014ac,
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,-1,All,64.90.124.0/24,IPv4,NetworkInterface,eni-0a63633ee833227ac,
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,-1,All,64.90.124.0/24,IPv4,NetworkInterface,eni-0d97ae33be6910b22,Primary network interface
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,-1,All,64.90.124.0/24,IPv4,NetworkInterface,eni-0910357010d2a6877,
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,-1,All,64.90.124.0/24,IPv4,NetworkInterface,eni-043ddc0e31057c02d,Primary network interface
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,-1,All,64.90.124.0/24,IPv4,NetworkInterface,eni-0f049659a8f3de9f4,
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3399,216.251.138.106/32,IPv4,EC2,i-0e9e81f8a922f965d,Linko-AWSDC
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3399,216.251.138.106/32,IPv4,EC2,i-0a3f5655cad1e54af,Linko-AWSDevops
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3399,216.251.138.106/32,IPv4,EC2,i-0d56aa1195fb5578d,Linko-AWSDC2
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3399,216.251.138.106/32,IPv4,EC2,i-05582a6af7356a858,Linko-AWSZabbix
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3399,216.251.138.106/32,IPv4,EC2,i-0412d18c58cc74d3d,Linko-AWSCSTools-SPLA-Server-Windows2022
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-0374cd5753f89fc94,
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-01c95d35481e014ac,
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-0a63633ee833227ac,
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-0d97ae33be6910b22,Primary network interface
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-0910357010d2a6877,
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-043ddc0e31057c02d,Primary network interface
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-0f049659a8f3de9f4,
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3389,216.251.138.106/32,IPv4,EC2,i-0e9e81f8a922f965d,Linko-AWSDC
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3389,216.251.138.106/32,IPv4,EC2,i-0a3f5655cad1e54af,Linko-AWSDevops
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3389,216.251.138.106/32,IPv4,EC2,i-0d56aa1195fb5578d,Linko-AWSDC2
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3389,216.251.138.106/32,IPv4,EC2,i-05582a6af7356a858,Linko-AWSZabbix
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3389,216.251.138.106/32,IPv4,EC2,i-0412d18c58cc74d3d,Linko-AWSCSTools-SPLA-Server-Windows2022
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3389,216.251.138.106/32,IPv4,NetworkInterface,eni-0374cd5753f89fc94,
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3389,216.251.138.106/32,IPv4,NetworkInterface,eni-01c95d35481e014ac,
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3389,216.251.138.106/32,IPv4,NetworkInterface,eni-0a63633ee833227ac,
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3389,216.251.138.106/32,IPv4,NetworkInterface,eni-0d97ae33be6910b22,Primary network interface
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3389,216.251.138.106/32,IPv4,NetworkInterface,eni-0910357010d2a6877,
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3389,216.251.138.106/32,IPv4,NetworkInterface,eni-043ddc0e31057c02d,Primary network interface
us-east-1,sg-05b0e36cfbd70c5c5,LinkoAD-SG,tcp,3389,216.251.138.106/32,IPv4,NetworkInterface,eni-0f049659a8f3de9f4,
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,216.251.138.106/32,IPv4,EC2,i-0110cf1225d02df93,ACP-Prod-SQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,216.251.138.106/32,IPv4,EC2,i-0358fed8b3ce500f9,ACP-CTSStaging_SRV19
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,216.251.138.106/32,IPv4,EC2,i-065befc98bc4a92c3,ACP-StagingSQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,216.251.138.106/32,IPv4,EC2,i-0400b8bad142a4246,AWS Elastic Disaster Recovery Replication Server
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,216.251.138.106/32,IPv4,NetworkInterface,eni-010cec1c3c0d8986a,
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,216.251.138.106/32,IPv4,NetworkInterface,eni-0b84c56e102c24a8d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,216.251.138.106/32,IPv4,NetworkInterface,eni-07eff71cad008cc4d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,216.251.138.106/32,IPv4,NetworkInterface,eni-0dd0eba98ed619577,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,23.16.86.146/32,IPv4,EC2,i-0110cf1225d02df93,ACP-Prod-SQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,23.16.86.146/32,IPv4,EC2,i-0358fed8b3ce500f9,ACP-CTSStaging_SRV19
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,23.16.86.146/32,IPv4,EC2,i-065befc98bc4a92c3,ACP-StagingSQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,23.16.86.146/32,IPv4,EC2,i-0400b8bad142a4246,AWS Elastic Disaster Recovery Replication Server
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,23.16.86.146/32,IPv4,NetworkInterface,eni-010cec1c3c0d8986a,
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,23.16.86.146/32,IPv4,NetworkInterface,eni-0b84c56e102c24a8d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,23.16.86.146/32,IPv4,NetworkInterface,eni-07eff71cad008cc4d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,23.16.86.146/32,IPv4,NetworkInterface,eni-0dd0eba98ed619577,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,50.100.77.187/32,IPv4,EC2,i-0110cf1225d02df93,ACP-Prod-SQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,50.100.77.187/32,IPv4,EC2,i-0358fed8b3ce500f9,ACP-CTSStaging_SRV19
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,50.100.77.187/32,IPv4,EC2,i-065befc98bc4a92c3,ACP-StagingSQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,50.100.77.187/32,IPv4,EC2,i-0400b8bad142a4246,AWS Elastic Disaster Recovery Replication Server
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,50.100.77.187/32,IPv4,NetworkInterface,eni-010cec1c3c0d8986a,
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,50.100.77.187/32,IPv4,NetworkInterface,eni-0b84c56e102c24a8d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,50.100.77.187/32,IPv4,NetworkInterface,eni-07eff71cad008cc4d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,50.100.77.187/32,IPv4,NetworkInterface,eni-0dd0eba98ed619577,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,206.116.172.241/32,IPv4,EC2,i-0110cf1225d02df93,ACP-Prod-SQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,206.116.172.241/32,IPv4,EC2,i-0358fed8b3ce500f9,ACP-CTSStaging_SRV19
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,206.116.172.241/32,IPv4,EC2,i-065befc98bc4a92c3,ACP-StagingSQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,206.116.172.241/32,IPv4,EC2,i-0400b8bad142a4246,AWS Elastic Disaster Recovery Replication Server
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,206.116.172.241/32,IPv4,NetworkInterface,eni-010cec1c3c0d8986a,
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,206.116.172.241/32,IPv4,NetworkInterface,eni-0b84c56e102c24a8d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,206.116.172.241/32,IPv4,NetworkInterface,eni-07eff71cad008cc4d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,206.116.172.241/32,IPv4,NetworkInterface,eni-0dd0eba98ed619577,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,64.90.124.42/32,IPv4,EC2,i-0110cf1225d02df93,ACP-Prod-SQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,64.90.124.42/32,IPv4,EC2,i-0358fed8b3ce500f9,ACP-CTSStaging_SRV19
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,64.90.124.42/32,IPv4,EC2,i-065befc98bc4a92c3,ACP-StagingSQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,64.90.124.42/32,IPv4,EC2,i-0400b8bad142a4246,AWS Elastic Disaster Recovery Replication Server
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,64.90.124.42/32,IPv4,NetworkInterface,eni-010cec1c3c0d8986a,
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,64.90.124.42/32,IPv4,NetworkInterface,eni-0b84c56e102c24a8d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,64.90.124.42/32,IPv4,NetworkInterface,eni-07eff71cad008cc4d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,64.90.124.42/32,IPv4,NetworkInterface,eni-0dd0eba98ed619577,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,117.253.165.103/32,IPv4,EC2,i-0110cf1225d02df93,ACP-Prod-SQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,117.253.165.103/32,IPv4,EC2,i-0358fed8b3ce500f9,ACP-CTSStaging_SRV19
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,117.253.165.103/32,IPv4,EC2,i-065befc98bc4a92c3,ACP-StagingSQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,117.253.165.103/32,IPv4,EC2,i-0400b8bad142a4246,AWS Elastic Disaster Recovery Replication Server
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,117.253.165.103/32,IPv4,NetworkInterface,eni-010cec1c3c0d8986a,
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,117.253.165.103/32,IPv4,NetworkInterface,eni-0b84c56e102c24a8d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,117.253.165.103/32,IPv4,NetworkInterface,eni-07eff71cad008cc4d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,117.253.165.103/32,IPv4,NetworkInterface,eni-0dd0eba98ed619577,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,99.245.198.232/32,IPv4,EC2,i-0110cf1225d02df93,ACP-Prod-SQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,99.245.198.232/32,IPv4,EC2,i-0358fed8b3ce500f9,ACP-CTSStaging_SRV19
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,99.245.198.232/32,IPv4,EC2,i-065befc98bc4a92c3,ACP-StagingSQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,99.245.198.232/32,IPv4,EC2,i-0400b8bad142a4246,AWS Elastic Disaster Recovery Replication Server
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,99.245.198.232/32,IPv4,NetworkInterface,eni-010cec1c3c0d8986a,
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,99.245.198.232/32,IPv4,NetworkInterface,eni-0b84c56e102c24a8d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,99.245.198.232/32,IPv4,NetworkInterface,eni-07eff71cad008cc4d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,99.245.198.232/32,IPv4,NetworkInterface,eni-0dd0eba98ed619577,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,174.88.165.221/32,IPv4,EC2,i-0110cf1225d02df93,ACP-Prod-SQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,174.88.165.221/32,IPv4,EC2,i-0358fed8b3ce500f9,ACP-CTSStaging_SRV19
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,174.88.165.221/32,IPv4,EC2,i-065befc98bc4a92c3,ACP-StagingSQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,174.88.165.221/32,IPv4,EC2,i-0400b8bad142a4246,AWS Elastic Disaster Recovery Replication Server
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,174.88.165.221/32,IPv4,NetworkInterface,eni-010cec1c3c0d8986a,
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,174.88.165.221/32,IPv4,NetworkInterface,eni-0b84c56e102c24a8d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,174.88.165.221/32,IPv4,NetworkInterface,eni-07eff71cad008cc4d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,174.88.165.221/32,IPv4,NetworkInterface,eni-0dd0eba98ed619577,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,71.7.205.91/32,IPv4,EC2,i-0110cf1225d02df93,ACP-Prod-SQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,71.7.205.91/32,IPv4,EC2,i-0358fed8b3ce500f9,ACP-CTSStaging_SRV19
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,71.7.205.91/32,IPv4,EC2,i-065befc98bc4a92c3,ACP-StagingSQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,71.7.205.91/32,IPv4,EC2,i-0400b8bad142a4246,AWS Elastic Disaster Recovery Replication Server
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,71.7.205.91/32,IPv4,NetworkInterface,eni-010cec1c3c0d8986a,
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,71.7.205.91/32,IPv4,NetworkInterface,eni-0b84c56e102c24a8d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,71.7.205.91/32,IPv4,NetworkInterface,eni-07eff71cad008cc4d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,71.7.205.91/32,IPv4,NetworkInterface,eni-0dd0eba98ed619577,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,38.240.225.39/32,IPv4,EC2,i-0110cf1225d02df93,ACP-Prod-SQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,38.240.225.39/32,IPv4,EC2,i-0358fed8b3ce500f9,ACP-CTSStaging_SRV19
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,38.240.225.39/32,IPv4,EC2,i-065befc98bc4a92c3,ACP-StagingSQL
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,38.240.225.39/32,IPv4,EC2,i-0400b8bad142a4246,AWS Elastic Disaster Recovery Replication Server
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,38.240.225.39/32,IPv4,NetworkInterface,eni-010cec1c3c0d8986a,
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,38.240.225.39/32,IPv4,NetworkInterface,eni-0b84c56e102c24a8d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,38.240.225.39/32,IPv4,NetworkInterface,eni-07eff71cad008cc4d,Primary network interface
us-east-1,sg-08de934433ed55798,RDP-Access-SG,tcp,3389,38.240.225.39/32,IPv4,NetworkInterface,eni-0dd0eba98ed619577,Primary network interface
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,80,0.0.0.0/0,IPv4,EC2,i-09dc83e4506a11b95,Linko-AWQSTrainapp_SRV12
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,80,0.0.0.0/0,IPv4,EC2,i-0fa52cf7aa49fbd58,Linko-AWSQA-API_SQL19
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,80,0.0.0.0/0,IPv4,EC2,i-081f018c759336ea2,Linko-AWSTrain
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,80,0.0.0.0/0,IPv4,EC2,i-07b6f8adc93017fba,Linko-AWSTrainWeb
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-034dcb6b98c8d16c0,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-06fa62f37df411d43,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-01cc8b8bb77910435,linko-awssupportapp-nic
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-024fe9df5ba72860a,linko-aws-supportsql-nic
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-0d35ba6e5e0e7be28,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-00205a422e5f64276,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.102.180/32,IPv4,EC2,i-09dc83e4506a11b95,Linko-AWQSTrainapp_SRV12
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.102.180/32,IPv4,EC2,i-0fa52cf7aa49fbd58,Linko-AWSQA-API_SQL19
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.102.180/32,IPv4,EC2,i-081f018c759336ea2,Linko-AWSTrain
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.102.180/32,IPv4,EC2,i-07b6f8adc93017fba,Linko-AWSTrainWeb
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.102.180/32,IPv4,NetworkInterface,eni-034dcb6b98c8d16c0,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.102.180/32,IPv4,NetworkInterface,eni-06fa62f37df411d43,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.102.180/32,IPv4,NetworkInterface,eni-01cc8b8bb77910435,linko-awssupportapp-nic
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.102.180/32,IPv4,NetworkInterface,eni-024fe9df5ba72860a,linko-aws-supportsql-nic
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.102.180/32,IPv4,NetworkInterface,eni-0d35ba6e5e0e7be28,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.102.180/32,IPv4,NetworkInterface,eni-00205a422e5f64276,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.103.207/32,IPv4,EC2,i-09dc83e4506a11b95,Linko-AWQSTrainapp_SRV12
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.103.207/32,IPv4,EC2,i-0fa52cf7aa49fbd58,Linko-AWSQA-API_SQL19
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.103.207/32,IPv4,EC2,i-081f018c759336ea2,Linko-AWSTrain
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.103.207/32,IPv4,EC2,i-07b6f8adc93017fba,Linko-AWSTrainWeb
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.103.207/32,IPv4,NetworkInterface,eni-034dcb6b98c8d16c0,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.103.207/32,IPv4,NetworkInterface,eni-06fa62f37df411d43,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.103.207/32,IPv4,NetworkInterface,eni-01cc8b8bb77910435,linko-awssupportapp-nic
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.103.207/32,IPv4,NetworkInterface,eni-024fe9df5ba72860a,linko-aws-supportsql-nic
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.103.207/32,IPv4,NetworkInterface,eni-0d35ba6e5e0e7be28,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,10.1.103.207/32,IPv4,NetworkInterface,eni-00205a422e5f64276,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,64.90.124.0/24,IPv4,EC2,i-09dc83e4506a11b95,Linko-AWQSTrainapp_SRV12
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,64.90.124.0/24,IPv4,EC2,i-0fa52cf7aa49fbd58,Linko-AWSQA-API_SQL19
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,64.90.124.0/24,IPv4,EC2,i-081f018c759336ea2,Linko-AWSTrain
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,64.90.124.0/24,IPv4,EC2,i-07b6f8adc93017fba,Linko-AWSTrainWeb
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,64.90.124.0/24,IPv4,NetworkInterface,eni-034dcb6b98c8d16c0,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,64.90.124.0/24,IPv4,NetworkInterface,eni-06fa62f37df411d43,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,64.90.124.0/24,IPv4,NetworkInterface,eni-01cc8b8bb77910435,linko-awssupportapp-nic
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,64.90.124.0/24,IPv4,NetworkInterface,eni-024fe9df5ba72860a,linko-aws-supportsql-nic
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,64.90.124.0/24,IPv4,NetworkInterface,eni-0d35ba6e5e0e7be28,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,-1,All,64.90.124.0/24,IPv4,NetworkInterface,eni-00205a422e5f64276,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,22,75.157.195.162/32,IPv4,EC2,i-09dc83e4506a11b95,Linko-AWQSTrainapp_SRV12
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,22,75.157.195.162/32,IPv4,EC2,i-0fa52cf7aa49fbd58,Linko-AWSQA-API_SQL19
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,22,75.157.195.162/32,IPv4,EC2,i-081f018c759336ea2,Linko-AWSTrain
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,22,75.157.195.162/32,IPv4,EC2,i-07b6f8adc93017fba,Linko-AWSTrainWeb
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,22,75.157.195.162/32,IPv4,NetworkInterface,eni-034dcb6b98c8d16c0,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,22,75.157.195.162/32,IPv4,NetworkInterface,eni-06fa62f37df411d43,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,22,75.157.195.162/32,IPv4,NetworkInterface,eni-01cc8b8bb77910435,linko-awssupportapp-nic
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,22,75.157.195.162/32,IPv4,NetworkInterface,eni-024fe9df5ba72860a,linko-aws-supportsql-nic
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,22,75.157.195.162/32,IPv4,NetworkInterface,eni-0d35ba6e5e0e7be28,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,22,75.157.195.162/32,IPv4,NetworkInterface,eni-00205a422e5f64276,
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,3399,192.157.116.198/32,IPv4,EC2,i-09dc83e4506a11b95,Linko-AWQSTrainapp_SRV12
us-east-1,sg-026eba663c5862cb6,Linko-Support_Training-SG,tcp,3399,192.157.116.198/32,IPv4,EC2,i-0fa52cf7aa49fbd58,Linko-AWSQA-API_SQL19
